constructorStandingsId,constructorId,points,position,positionText,wins
366,25,10.0,6,6,0
366,32,9.0,7,7,0
366,27,3.0,12,12,0
366,33,0.0,16,16,0
366,35,8.0,8,8,0
366,48,3.0,11,11,0
366,3,45.0,2,2,1
366,49,0.0,19,19,0
366,34,5.0,9,9,0
366,45,0.0,17,17,0
366,18,3.0,13,13,0
366,44,0.0,20,20,0
366,42,0.0,18,18,0
366,39,1.0,15,15,0
366,46,2.0,14,14,0
367,6,44.0,3,3,2
367,1,122.0,1,1,9
367,37,4.0,10,10,0
367,22,19.0,4,4,0
367,21,12.0,6,6,0
367,25,12.0,5,5,0
367,32,9.0,7,7,0
367,27,3.0,12,12,0
367,33,0.0,16,16,0
367,35,8.0,8,8,0
367,48,3.0,11,11,0
367,3,52.0,2,2,1
367,49,0.0,19,19,0
367,34,6.0,9,9,0
367,45,0.0,17,17,0
367,18,3.0,13,13,0
367,44,0.0,20,20,0
367,42,0.0,18,18,0
367,39,1.0,15,15,0
367,46,2.0,14,14,0
368,6,53.0,2,2,3
368,1,128.0,1,1,9
368,37,4.0,12,12,0
368,22,22.0,4,4,0
368,21,12.0,6,6,0
368,25,13.0,5,5,0
368,32,9.0,7,7,0
368,27,3.0,14,14,0
368,33,0.0,16,16,0
368,35,8.0,8,8,0
368,48,3.0,13,13,0
368,3,52.0,3,3,1
368,49,0.0,19,19,0
368,34,6.0,10,10,0
368,45,0.0,17,17,0
368,18,5.0,11,11,0
368,44,0.0,20,20,0
368,42,0.0,18,18,0
368,39,1.0,15,15,0
368,46,6.0,9,9,0
369,6,59.0,2,2,3
369,1,141.0,1,1,10
369,37,4.0,12,12,0
369,22,22.0,4,4,0
369,21,12.0,6,6,0
369,25,16.0,5,5,0
369,32,9.0,7,7,0
369,27,3.0,14,14,0
369,33,1.0,16,16,0
369,35,8.0,8,8,0
369,48,3.0,13,13,0
369,3,54.0,3,3,1
369,49,0.0,19,19,0
369,34,6.0,10,10,0
369,45,0.0,17,17,0
369,18,5.0,11,11,0
369,44,0.0,20,20,0
369,42,0.0,18,18,0
369,39,1.0,15,15,0
369,46,6.0,9,9,0
370,42,0.0,18,18,0
371,1,141.0,1,1,10
371,6,59.0,3,3,3
370,46,6.0,10,10,0
370,25,16.0,5,5,0
370,32,12.0,7,7,0
370,27,3.0,14,14,0
370,33,1.0,16,16,0
370,35,8.0,8,8,0
370,48,3.0,13,13,0
370,3,64.0,2,2,1
370,49,0.0,19,19,0
370,34,8.0,9,9,0
370,45,0.0,17,17,0
370,18,5.0,11,11,0
370,44,0.0,20,20,0
370,21,13.0,6,6,0
370,22,31.0,4,4,1
370,37,4.0,12,12,0
370,6,59.0,3,3,3
370,1,141.0,1,1,10
370,39,1.0,15,15,0
371,37,4.0,12,12,0
371,22,39.0,4,4,1
371,21,13.0,7,7,0
371,25,16.0,5,5,0
371,32,15.0,6,6,0
371,27,3.0,14,14,0
371,33,1.0,16,16,0
371,35,8.0,8,8,0
371,48,3.0,13,13,0
371,3,77.0,2,2,2
371,49,0.0,19,19,0
371,34,8.0,9,9,0
371,45,0.0,17,17,0
371,18,6.0,11,11,0
371,44,0.0,20,20,0
371,42,0.0,18,18,0
371,39,1.0,15,15,0
371,46,6.0,10,10,0
372,1,9.0,1,1,1
372,6,8.0,2,2,0
372,32,5.0,3,3,0
372,21,3.0,4,4,0
372,22,0.0,5,5,0
372,27,0.0,6,6,0
372,48,0.0,7,7,0
372,25,0.0,8,8,0
372,18,0.0,9,9,0
372,33,0.0,10,10,0
372,42,0.0,11,11,0
372,39,0.0,12,12,0
372,44,0.0,13,13,0
372,3,0.0,14,14,0
372,37,0.0,15,15,0
372,49,0.0,16,16,0
372,45,0.0,17,17,0
372,35,0.0,18,18,0
373,1,24.0,1,1,2
373,6,10.0,2,2,0
373,32,9.0,3,3,0
373,21,3.0,5,5,0
373,22,4.0,4,4,0
373,27,0.0,6,6,0
373,48,0.0,13,13,0
373,25,0.0,11,11,0
373,18,0.0,8,8,0
373,33,0.0,9,9,0
373,42,0.0,14,14,0
373,39,0.0,7,7,0
373,44,0.0,15,15,0
373,3,0.0,10,10,0
373,37,0.0,12,12,0
373,49,0.0,17,17,0
373,45,0.0,18,18,0
373,35,0.0,16,16,0
374,1,33.0,1,1,3
374,6,20.0,2,2,0
374,32,9.0,3,3,0
374,21,6.0,4,4,0
374,22,4.0,5,5,0
374,27,0.0,9,9,0
374,48,0.0,14,14,0
374,25,2.0,6,6,0
374,18,0.0,13,13,0
374,33,0.0,8,8,0
374,42,0.0,15,15,0
374,39,0.0,12,12,0
374,44,0.0,17,17,0
374,3,1.0,7,7,0
374,37,0.0,11,11,0
374,49,0.0,16,16,0
374,45,0.0,10,10,0
374,35,0.0,18,18,0
375,1,48.0,1,1,4
375,6,27.0,2,2,0
375,32,9.0,3,3,0
375,21,9.0,4,4,0
375,22,4.0,5,5,0
375,27,0.0,9,9,0
375,48,0.0,17,17,0
375,25,2.0,6,6,0
375,18,0.0,13,13,0
375,33,0.0,8,8,0
375,42,0.0,15,15,0
375,39,0.0,11,11,0
375,44,0.0,14,14,0
375,3,1.0,7,7,0
375,37,0.0,12,12,0
375,49,0.0,16,16,0
375,45,0.0,10,10,0
375,35,0.0,18,18,0
376,1,63.0,1,1,5
376,6,27.0,2,2,0
376,32,12.0,3,3,0
376,21,9.0,4,4,0
376,22,8.0,5,5,0
376,27,0.0,11,11,0
376,48,0.0,12,12,0
376,25,3.0,6,6,0
376,18,0.0,15,15,0
376,33,0.0,9,9,0
376,42,0.0,10,10,0
376,39,0.0,14,14,0
376,44,0.0,16,16,0
376,3,1.0,8,8,0
376,37,2.0,7,7,0
376,49,0.0,17,17,0
376,45,0.0,13,13,0
376,35,0.0,18,18,0
377,1,78.0,1,1,6
377,6,27.0,2,2,0
377,32,12.0,4,4,0
377,21,9.0,5,5,0
377,22,12.0,3,3,0
377,27,0.0,14,14,0
377,48,3.0,7,7,0
377,25,5.0,6,6,0
377,18,1.0,9,9,0
377,33,0.0,11,11,0
377,42,0.0,12,12,0
377,39,0.0,16,16,0
377,44,0.0,17,17,0
377,3,1.0,10,10,0
377,37,2.0,8,8,0
377,49,0.0,18,18,0
377,45,0.0,15,15,0
377,35,0.0,13,13,0
378,1,93.0,1,1,7
378,6,34.0,2,2,0
378,32,14.0,3,3,0
378,21,9.0,5,5,0
378,22,13.0,4,4,0
378,27,0.0,14,14,0
378,48,3.0,7,7,0
378,25,5.0,6,6,0
378,18,1.0,9,9,0
378,33,0.0,11,11,0
378,42,0.0,13,13,0
378,39,0.0,16,16,0
378,44,0.0,17,17,0
378,3,1.0,10,10,0
378,37,2.0,8,8,0
378,49,0.0,18,18,0
378,45,0.0,15,15,0
378,35,0.0,12,12,0
379,1,102.0,1,1,8
379,6,34.0,2,2,0
379,32,16.0,4,4,0
379,21,10.0,5,5,0
379,22,17.0,3,3,0
379,27,0.0,14,14,0
379,48,3.0,9,9,0
379,25,5.0,8,8,0
379,18,1.0,10,10,0
379,33,0.0,11,11,0
379,42,0.0,13,13,0
379,39,0.0,16,16,0
379,44,0.0,17,17,0
379,3,7.0,6,6,0
379,37,5.0,7,7,0
379,49,0.0,18,18,0
379,45,0.0,15,15,0
379,35,0.0,12,12,0
380,1,117.0,1,1,9
380,6,41.0,2,2,0
380,32,16.0,4,4,0
380,21,10.0,5,5,0
380,22,18.0,3,3,0
380,27,0.0,14,14,0
380,48,3.0,9,9,0
380,25,5.0,8,8,0
380,18,1.0,10,10,0
380,33,0.0,11,11,0
380,42,0.0,13,13,0
380,39,0.0,16,16,0
380,44,0.0,17,17,0
380,3,7.0,6,6,0
380,37,7.0,7,7,0
380,49,0.0,18,18,0
380,45,0.0,15,15,0
380,35,0.0,12,12,0
381,1,132.0,1,1,10
381,6,44.0,2,2,0
381,32,16.0,4,4,0
381,21,10.0,5,5,0
381,22,22.0,3,3,0
381,27,0.0,14,14,0
381,48,3.0,9,9,0
381,25,5.0,8,8,0
381,18,1.0,10,10,0
381,33,0.0,11,11,0
381,42,0.0,13,13,0
381,39,0.0,16,16,0
381,44,0.0,17,17,0
381,3,8.0,7,7,0
381,37,9.0,6,6,0
381,49,0.0,18,18,0
381,45,0.0,15,15,0
381,35,0.0,12,12,0
382,1,147.0,1,1,11
382,6,44.0,2,2,0
382,32,19.0,4,4,0
382,21,13.0,6,6,0
382,22,22.0,3,3,0
382,27,0.0,14,14,0
382,48,3.0,9,9,0
382,25,5.0,8,8,0
382,18,1.0,10,10,0
382,33,0.0,11,11,0
382,42,0.0,13,13,0
382,39,0.0,16,16,0
382,44,0.0,17,17,0
382,3,8.0,7,7,0
382,37,13.0,5,5,0
382,49,0.0,18,18,0
382,45,0.0,15,15,0
382,35,0.0,12,12,0
383,1,147.0,1,1,11
383,6,59.0,2,2,1
383,32,19.0,5,5,0
383,21,20.0,4,4,0
383,22,23.0,3,3,0
383,27,0.0,14,14,0
383,48,3.0,9,9,0
383,25,5.0,8,8,0
383,18,1.0,10,10,0
383,33,0.0,11,11,0
383,42,0.0,13,13,0
383,39,0.0,16,16,0
383,44,0.0,17,17,0
383,3,8.0,7,7,0
383,37,15.0,6,6,0
383,49,0.0,18,18,0
383,45,0.0,15,15,0
383,35,0.0,12,12,0
384,1,157.0,1,1,12
384,6,61.0,2,2,1
384,32,19.0,6,6,0
384,21,23.0,4,4,0
384,22,27.0,3,3,0
384,27,0.0,14,14,0
384,48,3.0,9,9,0
384,25,5.0,8,8,0
384,18,1.0,10,10,0
384,33,0.0,11,11,0
384,42,0.0,13,13,0
384,39,0.0,15,15,0
384,44,0.0,17,17,0
384,3,8.0,7,7,0
384,37,21.0,5,5,0
384,49,0.0,18,18,0
384,45,0.0,16,16,0
384,35,0.0,12,12,0
385,1,169.0,1,1,13
385,6,62.0,2,2,1
385,32,19.0,6,6,0
385,21,23.0,4,4,0
385,22,31.0,3,3,0
385,27,0.0,14,14,0
385,48,3.0,9,9,0
385,25,5.0,8,8,0
385,18,1.0,10,10,0
385,33,0.0,11,11,0
385,42,0.0,13,13,0
385,39,0.0,15,15,0
385,44,0.0,17,17,0
385,3,16.0,7,7,0
385,37,21.0,5,5,0
385,49,0.0,18,18,0
385,45,0.0,16,16,0
385,35,0.0,12,12,0
386,1,184.0,1,1,14
386,6,65.0,2,2,1
386,32,19.0,6,6,0
386,21,23.0,4,4,0
386,22,37.0,3,3,0
386,27,0.0,15,15,0
386,48,3.0,9,9,0
386,25,5.0,8,8,0
386,18,1.0,10,10,0
386,33,0.0,11,11,0
386,42,0.0,14,14,0
386,39,0.0,13,13,0
386,44,0.0,17,17,0
386,3,17.0,7,7,0
386,37,21.0,5,5,0
386,49,0.0,18,18,0
386,45,0.0,16,16,0
386,35,0.0,12,12,0
387,1,199.0,1,1,15
387,6,65.0,2,2,1
387,32,23.0,4,4,0
387,21,23.0,5,5,0
387,22,39.0,3,3,0
387,27,0.0,15,15,0
387,48,3.0,9,9,0
387,25,5.0,8,8,0
387,18,1.0,10,10,0
387,33,0.0,11,11,0
387,42,0.0,14,14,0
387,39,0.0,13,13,0
387,44,0.0,17,17,0
387,3,20.0,7,7,0
387,37,22.0,6,6,0
387,49,0.0,18,18,0
387,45,0.0,16,16,0
387,35,0.0,12,12,0
388,1,13.0,1,1,1
388,3,7.0,2,2,0
388,6,3.0,3,3,0
388,22,2.0,4,4,0
388,32,0.0,5,5,0
388,49,0.0,6,6,0
388,25,0.0,7,7,0
388,39,0.0,8,8,0
388,21,0.0,9,9,0
388,34,0.0,10,10,0
388,45,0.0,11,11,0
388,18,0.0,12,12,0
388,37,0.0,13,13,0
389,1,16.0,2,2,1
389,3,16.0,1,1,1
389,6,7.0,4,4,0
389,22,2.0,6,6,0
389,32,7.0,3,3,0
389,49,2.0,5,5,0
389,25,0.0,7,7,0
389,39,0.0,11,11,0
389,21,0.0,10,10,0
389,34,0.0,8,8,0
389,45,0.0,12,12,0
389,18,0.0,13,13,0
389,37,0.0,14,14,0
389,33,0.0,9,9,0
389,27,0.0,15,15,0
390,1,31.0,1,1,2
390,3,16.0,2,2,1
390,6,7.0,4,4,0
390,22,2.0,8,8,0
390,32,9.0,3,3,0
390,49,2.0,7,7,0
390,25,0.0,10,10,0
390,39,0.0,12,12,0
390,21,3.0,6,6,0
390,34,4.0,5,5,0
390,45,0.0,13,13,0
390,18,0.0,15,15,0
390,37,0.0,14,14,0
390,33,0.0,11,11,0
390,27,1.0,9,9,0
391,1,31.0,1,1,2
391,3,22.0,2,2,1
391,6,14.0,4,4,0
391,22,2.0,9,9,0
391,32,18.0,3,3,1
391,49,2.0,7,7,0
391,25,2.0,8,8,0
391,39,0.0,13,13,0
391,21,3.0,6,6,0
391,34,4.0,5,5,0
391,45,0.0,14,14,0
391,18,0.0,15,15,0
391,37,1.0,11,11,0
391,33,0.0,12,12,0
391,27,1.0,10,10,0
392,1,35.0,1,1,2
392,3,30.0,2,2,1
392,6,17.0,4,4,0
392,22,2.0,9,9,0
392,32,27.0,3,3,2
392,49,2.0,7,7,0
392,25,2.0,8,8,0
392,39,0.0,13,13,0
392,21,4.0,6,6,0
392,34,4.0,5,5,0
392,45,0.0,14,14,0
392,18,0.0,15,15,0
392,37,1.0,11,11,0
392,33,0.0,12,12,0
392,27,1.0,10,10,0
393,1,39.0,2,2,2
393,3,45.0,1,1,2
393,6,17.0,4,4,0
393,22,4.0,7,7,0
393,32,30.0,3,3,2
393,49,2.0,9,9,0
393,25,3.0,8,8,0
393,39,0.0,13,13,0
393,21,4.0,6,6,0
393,34,4.0,5,5,0
393,45,0.0,14,14,0
393,18,0.0,15,15,0
393,37,1.0,11,11,0
393,33,0.0,12,12,0
393,27,1.0,10,10,0
394,1,39.0,2,2,2
394,3,60.0,1,1,3
394,6,17.0,4,4,0
394,22,5.0,6,6,0
394,32,37.0,3,3,2
394,49,2.0,9,9,0
394,25,3.0,8,8,0
394,39,0.0,13,13,0
394,21,6.0,5,5,0
394,34,4.0,7,7,0
394,45,0.0,14,14,0
394,18,0.0,15,15,0
394,37,1.0,11,11,0
394,33,0.0,12,12,0
394,27,1.0,10,10,0
395,1,45.0,2,2,2
395,3,69.0,1,1,4
395,6,17.0,4,4,0
395,22,5.0,7,7,0
395,32,41.0,3,3,2
395,49,2.0,9,9,0
395,25,8.0,5,5,0
395,39,0.0,13,13,0
395,21,6.0,6,6,0
395,34,4.0,8,8,0
395,45,0.0,14,14,0
395,18,0.0,15,15,0
395,37,1.0,12,12,0
395,33,1.0,11,11,0
395,27,1.0,10,10,0
396,1,49.0,2,2,2
396,3,78.0,1,1,5
396,6,17.0,4,4,0
396,22,8.0,6,6,0
396,32,47.0,3,3,2
396,49,2.0,9,9,0
396,25,8.0,5,5,0
396,39,0.0,13,13,0
396,21,7.0,7,7,0
396,34,6.0,8,8,0
396,45,0.0,15,15,0
396,18,0.0,14,14,0
396,37,1.0,12,12,0
396,33,1.0,11,11,0
396,27,1.0,10,10,0
397,1,50.0,2,2,2
397,3,93.0,1,1,6
397,6,17.0,4,4,0
397,22,15.0,5,5,0
397,32,49.0,3,3,2
397,49,2.0,9,9,0
397,25,8.0,6,6,0
397,39,0.0,13,13,0
397,21,7.0,7,7,0
397,34,6.0,8,8,0
397,45,0.0,15,15,0
397,18,0.0,14,14,0
397,37,1.0,12,12,0
397,33,1.0,11,11,0
397,27,1.0,10,10,0
398,1,51.0,3,3,2
398,3,106.0,1,1,7
398,6,20.0,4,4,0
398,22,17.0,5,5,0
398,32,55.0,2,2,2
398,49,2.0,9,9,0
398,25,8.0,6,6,0
398,39,0.0,13,13,0
398,21,7.0,7,7,0
398,34,6.0,8,8,0
398,45,0.0,15,15,0
398,18,0.0,14,14,0
398,37,1.0,12,12,0
398,33,1.0,11,11,0
398,27,1.0,10,10,0
398,42,0.0,16,16,0
399,1,62.0,2,2,3
399,3,110.0,1,1,7
399,6,26.0,4,4,0
399,22,20.0,5,5,0
399,32,55.0,3,3,2
399,49,2.0,9,9,0
399,25,8.0,6,6,0
399,39,0.0,13,13,0
399,21,8.0,7,7,0
399,34,6.0,8,8,0
399,45,0.0,15,15,0
399,18,0.0,14,14,0
399,37,1.0,12,12,0
399,33,1.0,11,11,0
399,27,1.0,10,10,0
399,42,0.0,16,16,0
400,1,72.0,2,2,3
400,3,122.0,1,1,8
400,6,26.0,4,4,0
400,22,20.0,5,5,0
400,32,57.0,3,3,2
400,49,2.0,9,9,0
400,25,8.0,6,6,0
400,39,0.0,13,13,0
400,21,8.0,7,7,0
400,34,6.0,8,8,0
400,45,0.0,15,15,0
400,18,0.0,14,14,0
400,37,1.0,12,12,0
400,33,2.0,10,10,0
400,27,1.0,11,11,0
400,42,0.0,16,16,0
401,1,72.0,2,2,3
401,3,137.0,1,1,9
401,6,26.0,4,4,0
401,22,22.0,5,5,0
401,32,57.0,3,3,2
401,49,2.0,10,10,0
401,25,8.0,8,8,0
401,39,0.0,13,13,0
401,21,11.0,6,6,0
401,34,10.0,7,7,0
401,45,0.0,15,15,0
401,18,0.0,14,14,0
401,37,1.0,12,12,0
401,33,3.0,9,9,0
401,27,1.0,11,11,0
401,42,0.0,16,16,0
402,1,76.0,2,2,3
402,3,137.0,1,1,9
402,6,38.0,4,4,1
402,22,24.0,5,5,0
402,32,64.0,3,3,2
402,49,2.0,10,10,0
402,25,8.0,8,8,0
402,39,0.0,13,13,0
402,21,11.0,6,6,0
402,34,10.0,7,7,0
402,45,0.0,15,15,0
402,18,0.0,14,14,0
402,37,1.0,12,12,0
402,33,3.0,9,9,0
402,27,1.0,11,11,0
402,42,0.0,16,16,0
403,1,76.0,2,2,3
403,3,137.0,1,1,9
403,6,53.0,4,4,2
403,22,28.0,5,5,0
403,32,64.0,3,3,2
403,49,2.0,10,10,0
403,25,11.0,6,6,0
403,39,1.0,12,12,0
403,21,11.0,7,7,0
403,34,10.0,8,8,0
403,45,0.0,15,15,0
403,18,0.0,14,14,0
403,37,1.0,13,13,0
403,33,3.0,9,9,0
403,27,1.0,11,11,0
403,42,0.0,16,16,0
404,3,9.0,1,1,1
404,32,6.0,3,3,0
404,27,7.0,2,2,0
404,25,2.0,4,4,0
404,22,1.0,5,5,0
404,34,0.0,6,6,0
404,21,0.0,7,7,0
404,6,0.0,8,8,0
404,1,0.0,9,9,0
404,45,0.0,10,10,0
404,26,0.0,11,11,0
404,49,0.0,12,12,0
404,18,0.0,13,13,0
405,3,15.0,2,2,1
405,32,15.0,1,1,1
405,27,7.0,3,3,0
405,25,2.0,6,6,0
405,22,4.0,5,5,0
405,34,0.0,8,8,0
405,21,0.0,7,7,0
405,6,0.0,10,10,0
405,1,7.0,4,4,0
405,45,0.0,11,11,0
405,26,0.0,9,9,0
405,49,0.0,12,12,0
405,18,0.0,13,13,0
406,3,21.0,1,1,1
406,32,15.0,3,3,1
406,27,7.0,5,5,0
406,25,2.0,7,7,0
406,22,8.0,4,4,0
406,34,1.0,8,8,0
406,21,0.0,9,9,0
406,6,3.0,6,6,0
406,1,18.0,2,2,1
406,45,0.0,11,11,0
406,26,0.0,10,10,0
406,49,0.0,12,12,0
406,18,0.0,13,13,0
407,3,24.0,2,2,1
407,32,19.0,3,3,1
407,27,10.0,4,4,0
407,25,2.0,7,7,0
407,22,8.0,5,5,0
407,34,1.0,8,8,0
407,21,0.0,9,9,0
407,6,3.0,6,6,0
407,1,33.0,1,1,2
407,45,0.0,12,12,0
407,26,0.0,10,10,0
407,49,0.0,11,11,0
407,18,0.0,13,13,0
408,3,33.0,2,2,2
408,32,25.0,3,3,1
408,27,12.0,4,4,0
408,25,2.0,7,7,0
408,22,8.0,6,6,0
408,34,1.0,8,8,0
408,21,0.0,9,9,0
408,6,10.0,5,5,0
408,1,34.0,1,1,2
408,45,0.0,12,12,0
408,26,0.0,10,10,0
408,49,0.0,11,11,0
408,18,0.0,13,13,0
409,3,46.0,1,1,3
409,32,27.0,3,3,1
409,27,13.0,4,4,0
409,25,2.0,7,7,0
409,22,8.0,6,6,0
409,34,1.0,8,8,0
409,21,0.0,9,9,0
409,6,10.0,5,5,0
409,1,43.0,2,2,2
409,45,0.0,12,12,0
409,26,0.0,10,10,0
409,49,0.0,11,11,0
409,18,0.0,13,13,0
411,3,61.0,1,1,4
410,18,0.0,13,13,0
410,49,0.0,11,11,0
410,26,0.0,10,10,0
410,6,13.0,5,5,0
410,34,2.0,8,8,0
410,25,2.0,7,7,0
410,27,19.0,4,4,0
410,22,8.0,6,6,0
410,21,0.0,9,9,0
410,45,0.0,12,12,0
410,1,47.0,2,2,2
410,32,36.0,3,3,2
410,3,48.0,1,1,3
411,32,36.0,3,3,2
411,27,22.0,4,4,0
411,25,2.0,7,7,0
411,22,8.0,6,6,0
411,34,2.0,8,8,0
411,21,0.0,9,9,0
411,6,13.0,5,5,0
411,1,56.0,2,2,2
411,45,0.0,12,12,0
411,26,0.0,10,10,0
411,49,0.0,11,11,0
411,18,0.0,13,13,0
412,3,76.0,1,1,5
412,32,36.0,3,3,2
412,27,25.0,4,4,0
412,25,5.0,7,7,0
412,22,8.0,6,6,0
412,34,2.0,8,8,0
412,21,0.0,9,9,0
412,6,13.0,5,5,0
412,1,60.0,2,2,2
412,45,0.0,12,12,0
412,26,0.0,11,11,0
412,49,0.0,10,10,0
412,18,0.0,13,13,0
413,3,89.0,1,1,6
413,32,42.0,3,3,2
413,27,28.0,4,4,0
413,25,5.0,7,7,0
413,22,8.0,6,6,0
413,34,2.0,8,8,0
413,21,0.0,9,9,0
413,6,13.0,5,5,0
413,1,63.0,2,2,2
413,45,0.0,12,12,0
413,26,0.0,10,10,0
413,49,0.0,11,11,0
413,18,0.0,13,13,0
414,3,102.0,1,1,7
414,32,50.0,3,3,2
414,27,28.0,4,4,0
414,25,6.0,7,7,0
414,22,8.0,6,6,0
414,34,2.0,8,8,0
414,21,0.0,9,9,0
414,6,16.0,5,5,0
414,1,63.0,2,2,2
414,45,0.0,12,12,0
414,26,0.0,10,10,0
414,49,0.0,11,11,0
414,18,0.0,13,13,0
415,3,102.0,1,1,7
415,32,50.0,3,3,2
415,27,28.0,4,4,0
415,25,6.0,7,7,0
415,22,8.0,6,6,0
415,34,2.0,9,9,0
415,21,1.0,10,10,0
415,6,26.0,5,5,0
415,1,72.0,2,2,3
415,45,0.0,12,12,0
415,26,5.0,8,8,0
415,49,0.0,11,11,0
415,18,0.0,13,13,0
416,3,117.0,1,1,8
416,32,50.0,3,3,2
416,27,28.0,5,5,0
416,25,6.0,8,8,0
416,22,10.0,6,6,0
416,34,2.0,9,9,0
416,21,1.0,10,10,0
416,6,30.0,4,4,0
416,1,75.0,2,2,3
416,45,0.0,12,12,0
416,26,6.0,7,7,0
416,49,0.0,11,11,0
416,18,0.0,13,13,0
416,39,0.0,14,14,0
417,3,130.0,1,1,9
417,32,53.0,3,3,2
417,27,28.0,5,5,0
417,25,6.0,8,8,0
417,22,10.0,6,6,0
417,34,2.0,9,9,0
417,21,1.0,10,10,0
417,6,33.0,4,4,0
417,1,81.0,2,2,3
417,45,0.0,12,12,0
417,26,6.0,7,7,0
417,49,0.0,11,11,0
417,18,0.0,13,13,0
417,39,0.0,14,14,0
418,3,135.0,1,1,9
418,32,57.0,3,3,2
418,27,29.0,5,5,0
418,25,6.0,8,8,0
418,22,19.0,6,6,1
418,34,2.0,9,9,0
418,21,1.0,10,10,0
418,6,33.0,4,4,0
418,1,87.0,2,2,3
418,45,0.0,13,13,0
418,26,6.0,7,7,0
418,49,0.0,11,11,0
418,18,0.0,12,12,0
418,39,0.0,14,14,0
419,3,141.0,1,1,9
419,32,58.0,3,3,2
419,27,29.0,5,5,0
419,25,11.0,7,7,0
419,22,19.0,6,6,1
419,34,2.0,9,9,0
419,21,1.0,10,10,0
419,6,37.0,4,4,0
419,1,96.0,2,2,4
419,45,0.0,13,13,0
419,26,6.0,8,8,0
419,49,0.0,11,11,0
419,18,0.0,12,12,0
419,39,0.0,14,14,0
420,1,9.0,1,1,1
420,6,9.0,2,2,0
420,32,4.0,3,3,0
420,4,2.0,4,4,0
420,27,1.0,5,5,0
420,25,0.0,6,6,0
420,50,0.0,7,7,0
420,21,0.0,8,8,0
420,45,0.0,9,9,0
420,51,0.0,10,10,0
420,18,0.0,11,11,0
420,3,0.0,12,12,0
420,34,0.0,13,13,0
420,52,0.0,14,14,0
421,1,9.0,3,3,1
421,6,15.0,2,2,0
421,32,16.0,1,1,1
421,4,6.0,4,4,0
421,27,1.0,7,7,0
421,25,1.0,6,6,0
421,50,0.0,9,9,0
421,21,0.0,10,10,0
421,45,0.0,8,8,0
421,51,0.0,11,11,0
421,18,0.0,13,13,0
421,3,2.0,5,5,0
421,34,0.0,12,12,0
421,52,0.0,14,14,0
421,49,0.0,15,15,0
422,1,12.0,3,3,1
422,6,16.0,2,2,0
422,32,25.0,1,1,2
422,4,10.0,4,4,0
422,27,1.0,8,8,0
422,25,1.0,7,7,0
422,50,0.0,11,11,0
422,21,6.0,5,5,0
422,45,0.0,10,10,0
422,51,0.0,12,12,0
422,18,0.0,13,13,0
422,3,4.0,6,6,0
422,34,0.0,9,9,0
422,52,0.0,14,14,0
422,49,0.0,15,15,0
423,1,21.0,3,3,2
423,6,22.0,2,2,0
423,32,29.0,1,1,2
423,4,12.0,4,4,0
423,27,5.0,6,6,0
423,25,1.0,8,8,0
423,50,0.0,11,11,0
423,21,6.0,5,5,0
423,45,0.0,10,10,0
423,51,0.0,13,13,0
423,18,0.0,15,15,0
423,3,4.0,7,7,0
423,34,0.0,9,9,0
423,52,0.0,16,16,0
423,49,0.0,12,12,0
423,53,0.0,14,14,0
424,1,25.0,3,3,2
424,6,37.0,1,1,1
424,32,31.0,2,2,2
424,4,12.0,4,4,0
424,27,5.0,7,7,0
424,25,1.0,8,8,0
424,50,0.0,11,11,0
424,21,6.0,6,6,0
424,45,0.0,10,10,0
424,51,0.0,12,12,0
424,18,0.0,15,15,0
424,3,8.0,5,5,0
424,34,0.0,9,9,0
424,52,0.0,16,16,0
424,49,0.0,13,13,0
424,53,0.0,14,14,0
425,49,0.0,13,13,0
425,34,1.0,9,9,0
425,32,33.0,2,2,2
425,53,0.0,14,14,0
425,52,0.0,16,16,0
425,3,17.0,4,4,1
425,18,0.0,15,15,0
425,4,12.0,5,5,0
425,50,0.0,12,12,0
425,21,6.0,6,6,0
425,45,0.0,11,11,0
425,51,0.0,10,10,0
425,25,4.0,8,8,0
425,27,5.0,7,7,0
425,6,47.0,1,1,1
425,1,25.0,3,3,2
426,53,0.0,14,14,0
426,52,0.0,16,16,0
426,34,10.0,6,6,1
426,18,0.0,15,15,0
426,45,0.0,12,12,0
426,21,6.0,7,7,0
426,25,4.0,9,9,0
426,6,50.0,1,1,1
426,50,0.0,11,11,0
426,27,5.0,8,8,0
426,49,0.0,13,13,0
426,51,0.0,10,10,0
426,3,23.0,4,4,1
426,32,35.0,2,2,2
426,1,29.0,3,3,2
426,4,13.0,5,5,0
427,1,38.0,2,2,3
427,6,56.0,1,1,1
427,32,35.0,3,3,2
427,4,15.0,5,5,0
427,27,9.0,7,7,0
427,25,4.0,9,9,0
427,50,0.0,11,11,0
427,21,6.0,8,8,0
427,45,0.0,12,12,0
427,51,0.0,10,10,0
427,18,0.0,15,15,0
427,3,23.0,4,4,1
427,34,14.0,6,6,1
427,52,0.0,16,16,0
427,49,0.0,13,13,0
427,53,0.0,14,14,0
428,1,46.0,2,2,3
428,6,65.0,1,1,2
428,32,35.0,3,3,2
428,4,15.0,5,5,0
428,27,13.0,7,7,0
428,25,4.0,9,9,0
428,50,0.0,11,11,0
428,21,9.0,8,8,0
428,45,0.0,12,12,0
428,51,0.0,10,10,0
428,18,0.0,13,13,0
428,3,24.0,4,4,1
428,34,14.0,6,6,1
428,52,0.0,16,16,0
428,49,0.0,14,14,0
